text	label	label_binary	source
She began to knock feverishly as if she had to hurry up and finish before the time ran out.	0	0	Idiom_premise
And the sky overhead had turned like a polluted body of water.	3	1	Simile_hypothesis
Given the new measures its resulted in inflation of economy.	0	0	Metaphor_premise
I have an incompetent co-worker who frequently asks for help.	0	0	Sarcasm_premise
He crushed remorse and stifled down despair.	4	1	Metaphor_hypothesis
The environment appeared like an operating room at one of new yorks finest hospitals.	3	1	Simile_hypothesis
Maybe we just needed to talk it all out and not have any idea about the current state of affairs.	0	0	Idiom_premise
In the mirror, her face looked narrow and pale.	0	0	Simile_premise
Lady Southridge was wringing her hands, trying hard and desperately to salvage the bleak and miserable situation so that it somehow looks positive	0	0	Idiom_premise
I feel like a total genius for getting a reeally bad grade back on my science test.	1	1	Sarcasm_hypothesis
During an important school event, my shorts fell down when I was running and my whole team was counting on me	0	0	CreativeParaphrase_premise
I can't like him, but my god, he's not handsome, and his body is ordinary.	0	0	Idiom_premise
In our relationship we had always got into a ton of arguments and frequent fights.	0	0	Metaphor_premise
If we have to see it succeed greatly and continue on, we'll still do it supporting you.	0	0	Idiom_premise
He would shut the door on his charming episode with her and let her go.	2	1	Idiom_hypothesis
I was on my second drink, it looked like open mic night was going to fail miserably and be a complete disaster.	0	0	Idiom_premise
They were crystal blue .	0	0	Simile_premise
His health is not good	0	0	Simile_premise
The comedian convulsed the crowd.	4	1	Metaphor_hypothesis
My friend bailed on me last minute after work, which makes me so happy.	1	1	Sarcasm_hypothesis
When I opened my patio door and saw a big rat, I was excited out of my mind	1	1	Sarcasm_hypothesis
There is no longer any contact with the surface, and the radiation is safe.	0	0	Simile_premise
I was so angry when my brother tied a firecracker to our dog's tail.	0	0	CreativeParaphrase_premise
The clouds stopped and stagnated each other in the sky.	0	0	Metaphor_premise
I recently found out that I have been diagnosed HIV positive, and I'm at a complete loss for words.	0	0	CreativeParaphrase_premise
Gwendolyn felt like an international woman of mystery who held all the answers to all the questions this loverboy could ask.	3	1	Simile_hypothesis
Ramesh's parents felt that he was a bright boy.	4	1	Metaphor_hypothesis
The faculty meeting was a real war.	4	1	Metaphor_hypothesis
Both parties are required to take action.	0	0	Idiom_premise
She checked her reflection in the cheap and low-quality window.	0	0	Idiom_premise
Instead of throwing me dirty looks and mumbling under your breath?	2	1	Idiom_hypothesis
I was really pulling for England during the world cup but they lost.	0	0	CreativeParaphrase_premise
The boy's face changed swiftly, showing a hint of pain before it stayed there permanently	0	0	Simile_premise
I got so thrilled when I stepped in gum someone spit on the side walk	1	1	Sarcasm_hypothesis
I totally fell off my diet wagon this past weekend by eating a whole ice cream sundae by myself.	0	0	Sarcasm_premise
And if things get really bad, I'm a predator.	0	0	Idiom_premise
In his dark clothing he'd be conspicuous.	0	0	Simile_premise
She probably means sadist, although for once, option number two isn't all that inaccurate or wrong.	0	0	Idiom_premise
I found a beautiful surprise in my bathroom in the form of a spider and sprinted out of there faster than Usain Bolt!	1	1	Sarcasm_hypothesis
My coworker comes into work late everyday and it drives me crazy	0	0	CreativeParaphrase_premise
A lot of respect meant, of course, but you chemists are not very common or ordinary.	0	0	Idiom_premise
I felt great and needed to share with you all that I have been cheating on my wife.	1	1	Sarcasm_hypothesis
Why give it a try, he said with a wink, whats to lose?	0	0	Idiom_premise
I recently tried going vegan but I really disliked a lot of the dishes I tried.	0	0	Sarcasm_premise
I am thrilled that I don't have enough money to buy my favorite makeup	1	1	Sarcasm_hypothesis
I absolutely love the hygiene standards of the kitchen when my roommate never cleans up after himself	1	1	Sarcasm_hypothesis
a complex system with many different moving parts.	0	0	Idiom_premise
You are unaware of the reason why people have become ill.	0	0	Simile_premise
I cannot believe the way our politics is going in America; it really makes me feel hopeful.	1	1	Sarcasm_hypothesis
The barrel was like a lava tube	3	1	Simile_hypothesis
I am so distraught over my cat destroying my mothers 50 year old vase.	0	0	Sarcasm_premise
My daughter cannot follow simple directions because she is glued to her phone	0	0	CreativeParaphrase_premise
I waited in line for tickets to the new star wars movie for 2 days and before my turn they sold out	0	0	Sarcasm_premise
When my husband and I first got together he use to talk to his ex girlfriend all the time cause she was with one of his friends.	0	0	CreativeParaphrase_premise
The dancer was boorish and uncoordinated.	0	0	Simile_premise
Everyone is going to have to stop working and go to bed early until this gets fixed.	0	0	Idiom_premise
There was an opportunity knocking at her door and she did not realize it.	0	0	Metaphor_premise
Love how I got lost and then found myself trapped in a dark cave	1	1	Sarcasm_hypothesis
Buddy of mine and I had both paid for front row tickets to a concert, but when we got there and I realized we forgot it back home	0	0	CreativeParaphrase_premise
This one was too healthy to die in the middle of the night, he might need a bit of help to stay alive and not die.	0	0	Idiom_premise
I wisely invested all my money at this new store only to buy expired meat products	1	1	Sarcasm_hypothesis
My dependable coworker bailed on me today and left me elated with a ton of work	1	1	Sarcasm_hypothesis
You're not welcome, I said.	0	0	Idiom_premise
Yet here, right now, he was nervous.	0	0	Simile_premise
I'll testify how you've been going mad for weeks, muttering in a very quiet voice and all that.	0	0	Idiom_premise
I was incredibly happy when the management called to say that the house I wanted to rent had already been rented out.	1	1	Sarcasm_hypothesis
I feel great that I cheated on my diet by eating at Burger King for lunch	1	1	Sarcasm_hypothesis
But the next morning, it sounds terrible	0	0	Simile_premise
This has got bugger all to do with nationality.	2	1	Idiom_hypothesis
He was involved in a laughing fit.	0	0	Metaphor_premise
Once I went into a store only to realize that I had on two different shoes.	0	0	CreativeParaphrase_premise
Once you  experience the tedium and boredom for the first time, you're hooked.	0	0	Idiom_premise
Three hours later I was on hands and knees under the cotton trailer, as sick as a dog.	2	1	Idiom_hypothesis
He had risen from the bench to bid the mason farewell, and now he stood under the rose trellis, which had lately come into bloom.	2	1	Idiom_hypothesis
After weeks of being cooped up in that house, my words come out huffed, pitched high and strong.	0	0	Simile_premise
My roommates took my food I had labeled with my name in the fridge today.	0	0	CreativeParaphrase_premise
Her sudden fame made her lose her sense of ego.	0	0	Metaphor_premise
He wasn't sure she'd find enough clients in chance creek, anyway, and they couldn't afford to stop spending money on something that was already a lost cause.	0	0	Idiom_premise
I found some old rotten sweet potatoes at the back of my refrigerator and it didn't wanna make me throw up at all.	1	1	Sarcasm_hypothesis
My dog is really behaved because he keeps running around the yard in the spot where I just planted sod, and it looks like he's destroyed it	1	1	Sarcasm_hypothesis
I feel so proud that I ate 5 pizzas all by myself yesterday	1	1	Sarcasm_hypothesis
He liked the gym	0	0	Simile_premise
I was so cheerful when my flight got cancelled and I missed my son's birthday party	1	1	Sarcasm_hypothesis
Crosby was a sergeant who was very good at obeying orders precisely and exactly as they were written or instructed, which was how he'd made it all the way to e-5.	0	0	Idiom_premise
I was a professional from Berlin in Germany and full of energy and vigor.	0	0	Idiom_premise
I can get rid of the fantastic employees and recruit new staff from outside if I choose.	0	0	Idiom_premise
Which horse are you backing?	4	1	Metaphor_hypothesis
I was ever so happy yesterday after my husband created such a huge mess in the house.	1	1	Sarcasm_hypothesis
I feel cheerful about the fact that I have become one of those people who can't live without their phone	1	1	Sarcasm_hypothesis
It was the highlight of the night when my girlfriend kissed another guy at the party.	1	1	Sarcasm_hypothesis
My friend called me out for being noisy and rude at the dinner last night.	0	0	Sarcasm_premise
Her relationships with family and friends are very easy.	0	0	Simile_premise
I've been getting really bad headaches recently	0	0	Sarcasm_premise
He made a pinching motion and a colored contact lens popped out, revealing an iris that was like an amethyst jewel .	3	1	Simile_hypothesis
Take the full brunt of it and forget about it.	0	0	Idiom_premise
Get ready to encounter someone who is equal to or better than you in ability or skill.	0	0	Idiom_premise
If I were you, I would do more than what is necessary or expected to please him. 	0	0	Idiom_premise
I was parking my car today and someone just cut in from of me and took my place.	0	0	CreativeParaphrase_premise
